datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude,year,month
1/25/2014 20:30,elgini,il,,formation,600,10 minutes,Red flying objects.,1/30/2014,42.0374,-88.3361,2014.0,1.0
1/25/2014 20:35,cape coral,fl,us,light,600,5-10 minutes,Adult male describes witnessing an estimated 20-25 orange lights move across the night sky.,1/30/2014,26.5625,-81.9497,2014.0,1.0
1/25/2014 20:45,irvine,ca,us,triangle,40,35-40 seconds,Large Triangular translucent craft flew over the house while star gazing the width of 2 full moons.  I was 100% silent with no lights.,1/30/2014,33.6694,-117.8222,2014.0,1.0
1/25/2014 20:45,palm beach gardens,fl,us,circle,360,6 minutes,6 Orange Orbs Travel West to East Across the Northern Sky in South Florida.,1/30/2014,26.8231,-80.1389,2014.0,1.0
1/25/2014 20:48,whitefield,nh,us,sphere,300,3-5 minutes,3 Orange spheres seen moving very slow in formation.,1/30/2014,44.3731,-71.6106,2014.0,1.0
1/25/2014 20:53,belgrade,mt,us,diamond,60,1 minute,Diamond shaped object with multiple lights spies over belgrade montana.,1/30/2014,45.7761,-111.1761,2014.0,1.0
1/25/2014 21:45,hollister,ca,us,sphere,180,3 minutes,Four randum colored lights that change colors with randum movements East of Hollister&#44 CA.,1/30/2014,36.8525,-121.4006,2014.0,1.0
1/25/2014 22:00,tewksbury,ma,us,light,4,0:04,Green and red falling light over walgreens resembling a flare,1/30/2014,42.6106,-71.2347,2014.0,1.0
1/25/2014 22:00,vero beach,fl,us,other,2400,40 minutes,The speed that it went from a stand still to moving was fast.  We did not here any engine sounds.,1/30/2014,27.6383,-80.3975,2014.0,1.0
1/25/2014 22:00,vero beach,fl,us,other,60,1 minute,Red/orange object.,2/7/2014,27.6383,-80.3975,2014.0,1.0
1/25/2014 22:02,diamond lake,or,us,light,180,3 minutes,Big red orb flying over Diamond Lake&#44 Or.,1/30/2014,43.1789,-122.1378,2014.0,1.0
1/25/2014 22:20,lakeland,fl,us,diamond,180,3:00,Silent&#44 strong pyramid form with goldfish orangish lights.,1/30/2014,28.0392,-81.95,2014.0,1.0
1/25/2014 22:30,whitefish,mt,us,fireball,300,5 minutes,Orange ball of light over Whitefish&#44 MT.,1/30/2014,48.4111,-114.3367,2014.0,1.0
1/25/2014 22:45,calgary (canada),ab,ca,changing,300,5 minutes,Orange (and blue tinged) objects observed over south west Calgary.,1/30/2014,51.0833,-114.0833,2014.0,1.0
1/25/2014 22:45,sunrise,fl,us,fireball,180,3 minutes,Orange fireballs spotted over South Florida&#44 traveling alongside a plane.,1/30/2014,26.1336,-80.1133,2014.0,1.0
1/25/2014 22:51,jupiter,fl,us,sphere,80,1:20,Low altitude red glowing sphere&#44 500 feet overhead.,1/30/2014,26.9339,-80.0944,2014.0,1.0
1/25/2014 23:00,barbados,,,circle,60,1 minute,6 bright circular lights in the sky&#44 traveling in a &quot;V&quot; shape / Triangular Shape at a fast Speed.  All the Lights were evenly.,1/30/2014,13.1939,-59.5432,2014.0,1.0
1/25/2014 23:30,washburn,nd,us,light,600,10 minutes,Slow Moving Light West of Washburn.,1/30/2014,47.2892,-101.0286,2014.0,1.0
1/26/2014 0:00,wetumpka,al,us,sphere,60,hours,Saw at first one pulsating sphere.  Then a secound.  Both moving very aratctly.,1/30/2014,32.5436,-86.2119,2014.0,1.0
1/26/2014 2:20,lynden,wa,us,flash,3,3 seconds,Bright downward Strike of light of green and red. Beautiful and vivid .,1/30/2014,48.9467,-122.4508,2014.0,1.0
1/26/2014 4:00,kill devil hills,nc,us,triangle,600,10 minutes,Multiple sightings over the past few weeks on the OBX.,1/30/2014,36.0306,-75.6764,2014.0,1.0
1/26/2014 9:30,kearny,nj,us,oval,70,70 seconds,Red light emitting from a cloud,1/30/2014,40.7683,-74.1458,2014.0,1.0
1/26/2014 17:15,kelso,wa,us,fireball,180,2-3 minutes,Saw a fireball flyover Longview WA from Kelso WA.,1/30/2014,46.1469,-122.9072,2014.0,1.0
1/26/2014 17:35,san clemente,ca,us,circle,120,2 minutes,Two bright orange/red orbs sighted over Pacific Ocean.,1/30/2014,33.4269,-117.6111,2014.0,1.0
1/26/2014 18:30,albuquerque,nm,us,egg,1125,18:45,The craft was no any commercial or military aircraft I&#39ve ever seen.,1/30/2014,35.0844,-106.6506,2014.0,1.0
1/26/2014 18:35,herndon,va,us,sphere,120,2 minutes,Orange/reddish slow moving flying objects over Herndon. No noise.,1/30/2014,38.9694,-77.3864,2014.0,1.0
1/26/2014 20:00,north arlington,nj,us,fireball,1200,20 minutes,Red circle hovering.  Started moving slowly than took off and disappeared.,1/30/2014,40.7883,-74.1336,2014.0,1.0
1/26/2014 20:34,north arlington,nj,us,triangle,30,2:30 seconds,Low altitude high velocity no sound at all. dark triangles.,1/30/2014,40.7883,-74.1336,2014.0,1.0
1/26/2014 21:00,jacksonville,fl,us,disk,360,6 minutes,Bright disc spotted over east Jacksonville near 295&#44 with aircrafts following.,1/30/2014,30.3319,-81.6558,2014.0,1.0
1/27/2014 0:02,athens,tn,us,oval,45,45 seconds,Oval shaped&#44 bright lights&#44 brighter then street lights&#44 disappeared as fast as appeared.,1/30/2014,35.4428,-84.5931,2014.0,1.0
1/27/2014 1:00,alameda,ca,us,diamond,5,3-5 seconds,Bright white elongated diamond shape in night sky.,1/30/2014,37.7653,-122.2406,2014.0,1.0
1/27/2014 4:00,englewood,fl,us,changing,5,5 seconds,Orangish oval shape that slowly disappeared in sky seen by two friends.,1/30/2014,26.9617,-82.3528,2014.0,1.0
1/27/2014 6:30,windsor (canada),on,ca,light,120,few minutes&#44 i jumped on,Dozens of white lights moving across the sky slowly and in the same direction.,1/30/2014,45.5833,-72.0,2014.0,1.0
1/27/2014 8:00,sarasota,fl,us,fireball,180,3 minutes,6-7 red fireballs&#44 seen moving through the sky over Sarasota&#44  Florida.,1/30/2014,27.3361,-82.5308,2014.0,1.0
1/27/2014 15:30,chillicothe,oh,us,circle,90,1.5 minutes,White round object followed by 2 fighter jets.,1/30/2014,39.3331,-82.9825,2014.0,1.0
1/27/2014 17:35,longview,wa,us,fireball,180,2-3 minutes,Driving home just after sundown I drove around a corner to see a number of lights (9-12)&#44 red-orange in color&#44 ascending to the sky. Af,1/30/2014,46.1383,-122.9369,2014.0,1.0
1/27/2014 19:30,highfill,ar,us,triangle,900,15 minutes,Triangular craft 3 green lights visible.,1/30/2014,36.2614,-94.3575,2014.0,1.0
1/27/2014 20:15,midvale,ut,us,other,5,5 plus sec,At 20:00 hrs (8:00 mst just to be sure on time accuracy)&#44 I was told by wife to go get gas in her vehicle. I came upon the stop sign co,1/30/2014,40.6111,-111.8992,2014.0,1.0
1/27/2014 21:05,tucson,az,us,other,120,2 minutes,Flew low over Tucson from the north to the south Below flying aircraft bright red and absolutely no noise. No flashing. Just steady red,1/30/2014,32.2217,-110.9258,2014.0,1.0
1/28/2014 1:15,hayward,ca,us,oval,60,1 minute,I was looking out my kitchen window looking at the sky as i washed dishes and i saw a light i thought it was a plain until it got close,1/30/2014,37.6689,-122.0797,2014.0,1.0
1/28/2014 2:47,mizpah,nj,us,diamond,600,7-10 minutes,Triangle shaped craft white lights(no blinking) slow moving pace with a green light dropped out of it low altitude heading S-SW 2:45am,1/30/2014,39.4867,-74.8361,2014.0,1.0
1/28/2014 9:03,little elm,tx,us,triangle,120,2 minutes,3 red lights moving slowly and making a humming sound.,1/30/2014,33.1625,-96.9372,2014.0,1.0
1/28/2014 11:23,jeffersonville,ky,us,triangle,360,3-6 minutes,First me and a friend watch the sky light blue&#44 then a triangle shape of 10 to 12 crafts were moving in the stanton direction&#33 cant exp,1/30/2014,37.9736,-83.8419,2014.0,1.0
1/28/2014 13:24,st. petersburg,fl,us,flash,2,2 seconds,Bright white flash of light.,2/7/2014,27.7706,-82.6794,2014.0,1.0
1/28/2014 18:45,punta gorda,fl,us,light,40,40 seconds,Two lights over Punta Gorda&#44 Florida.,1/30/2014,26.9294,-82.0456,2014.0,1.0
1/28/2014 19:00,downeast,me,,circle,420,7 minutes,This red ball was like no man made &quot;light&quot; that I am aware of&#44&#44looking like a humming orb in down-east Maine.,2/7/2014,44.8431,-68.822,2014.0,1.0
1/28/2014 19:15,destin,fl,us,light,120,2 minutes,17:15 Destin&#44 Fl&#44 Sphere 2 minute duration orange sphere Light fading in and out and big then small and big again.,2/27/2014,30.3933,-86.4958,2014.0,1.0
1/28/2014 19:17,bowling green,ky,us,fireball,5,5 seconds,Shooting&#44 burning star.,1/30/2014,36.9903,-86.4436,2014.0,1.0
1/28/2014 20:30,fayetteville,ar,us,flash,3,3 seconds,Streak of Green Light.,2/27/2014,36.0625,-94.1572,2014.0,1.0
1/28/2014 21:00,sultana,ca,us,circle,30,30 seconds,Rapid circle in the clouds that turn triangular green and disappears.,1/30/2014,36.5456,-119.3392,2014.0,1.0
1/28/2014 21:10,las vegas,nv,us,light,10,10 seconds,White light ball speeds off and leaves colored trail.,1/30/2014,36.175,-115.1364,2014.0,1.0
1/28/2014 21:37,elk grove,ca,us,flash,3,3 seconds,Bright object flashes then shoots across the sky.,1/30/2014,38.4089,-121.3706,2014.0,1.0
1/28/2014 23:15,omaha (texas&#44 not nebraska),tx,us,formation,15,15 seconds,3 lights with no sound heard&#44 traveling N to S in straight line formation.,2/7/2014,33.1806,-94.7439,2014.0,1.0
1/28/2014 23:45,james island,sc,,flash,120,1-2 minutes,Green lights.,1/30/2014,32.7535,-79.9528,2014.0,1.0
1/29/2014 2:00,beech grove,in,us,triangle,120,1 1/2 minutes,Low flying slow moving&#44 had red and white lights.,1/30/2014,39.7219,-86.09,2014.0,1.0
1/29/2014 5:30,fort lauderdale,fl,us,,2,2 seconds,Extremely  loud boom&#33,1/30/2014,26.1219,-80.1436,2014.0,1.0
1/29/2014 6:05,palm beach gardens,fl,us,disk,900,15 minutes,Located about ESE &#44 about 3 miles distance from the ocean&#44 obvious stationary  above the ocean .Round bright whitish- not moving for a,1/30/2014,26.8231,-80.1389,2014.0,1.0
1/29/2014 7:30,ahwatukee,az,us,light,1200,20 minutes,Flaming lights in the sky over Ahwatukee,1/30/2014,33.3417,-111.9833,2014.0,1.0
1/29/2014 17:30,ottawa (canada),on,ca,triangle,300,5 minutes,Huge triangle with sun set reflecting off of it,1/30/2014,45.4167,-75.7,2014.0,1.0
1/29/2014 17:45,plaistow,nh,us,sphere,300,3-5 minutes,Yellowish - Red Orbs seen from my car.  One of the orbs traveled towards me.,1/30/2014,42.8364,-71.0953,2014.0,1.0
1/29/2014 18:17,longmont,co,us,disk,2,seconds,Fleet of disc shaped objects discovered in photograph taken in Longmont CO.,2/7/2014,40.1672,-105.1014,2014.0,1.0
1/29/2014 18:41,scottdale,pa,us,triangle,300,5 minutes,Red lights changing to white on triangular craft,1/30/2014,40.1003,-79.5872,2014.0,1.0
1/29/2014 18:49,scottdale,pa,us,triangle,300,5 minutes,Red lights on fast moving triangular UFO.,1/30/2014,40.1003,-79.5872,2014.0,1.0
1/29/2014 19:34,santa clarita,ca,us,circle,600,5-10 minutes,Several orange-pinkish lights in sky looking east that moved in sky and then began to fizzle out.,1/30/2014,34.3917,-118.5417,2014.0,1.0
1/29/2014 20:00,fort wayne,in,us,light,30,30 seconds,Two white lights seen stationary&#44 then &amp;quot;parted&amp;quot; and traveled out of sight.,1/30/2014,41.1306,-85.1289,2014.0,1.0
1/29/2014 20:00,schenectady,ny,us,triangle,900,15 minutes,Orange lite over city.,2/7/2014,42.8142,-73.94,2014.0,1.0
1/29/2014 20:10,oakton,va,us,diamond,10,5-10 seconds,Hovering octagonal (diamond) shape object with flashing lights in the night sky.,1/30/2014,38.8808,-77.3011,2014.0,1.0
1/29/2014 21:00,fort wayne,in,us,triangle,60,1 minute,3 lights in the shape of a triangle hover and then travel S&#44 SW.,1/30/2014,41.1306,-85.1289,2014.0,1.0
1/29/2014 21:10,piqua,oh,us,light,60,1 minute,Bright white light seen moving over I-75 in Piqua&#44 OH.,2/7/2014,40.1447,-84.2425,2014.0,1.0
1/29/2014 23:00,oklahoma city,ok,us,disk,30,30 seconds,Nearby nighttime viewing of brightly lit saucer in South Oklahoma City.,1/30/2014,35.4675,-97.5161,2014.0,1.0
1/30/2014 0:00,hot springs,ar,us,,300,5 minutes,((NUFORC Note:  Witness provides no information.  Remains anonymous.  PD)),1/30/2014,34.5036,-93.055,2014.0,1.0
1/30/2014 0:10,lorton,va,us,unknown,10,10 seconds,Sounded like an incoming jet&#44 looked like ambulance or firetruck lights,1/30/2014,38.7042,-77.2281,2014.0,1.0
1/30/2014 2:00,toronto (canada),on,ca,circle,3600,>1 hour,Very bright white light in night sky,1/30/2014,43.6667,-79.4167,2014.0,1.0
1/30/2014 4:45,winchester,va,us,unknown,3600,1 hour,Strange light shooting down from the sky and staying around.,2/7/2014,39.1856,-78.1636,2014.0,1.0
1/30/2014 5:00,fayatteville,tn,,light,2700,45 minutes,While driving 18 wheeler saw a bright light that moved &quot;smoothly through the air. No red/green marking lights. Observed obje,1/30/2014,35.152,-86.5706,2014.0,1.0
1/30/2014 6:40,san manuel,az,us,light,300,5 minutes,Slow light that turns and is out of sight in seconds.,1/30/2014,32.5997,-110.6303,2014.0,1.0
1/30/2014 17:30,west greenwich,ri,,circle,60,1 minute,Two hovering black disk&#39s&#44 no lights. Seen by 2 people and photographed,2/7/2014,41.6558,-71.6032,2014.0,1.0
1/30/2014 18:00,alanson,mi,us,disk,1200,20 minutes,((HOAX??))I was walking by the sliding glass door of my house when something caught the corner of my eye out in the snow covered field.,1/30/2014,45.4442,-84.7867,2014.0,1.0
1/30/2014 18:00,orange,ca,us,diamond,300,5 minutes,Orange vibrating diamond  hovering.,2/7/2014,33.7878,-117.8522,2014.0,1.0
1/30/2014 18:30,boscawen,nh,us,circle,300,3-5 minutes,Three lighted circular or smooth triangle shape object.,1/30/2014,43.315,-71.6214,2014.0,1.0
1/30/2014 20:30,maryville,tn,us,chevron,300,5 minutes,Two bright red lights appeared from the west on a clear cold Thursday night just a couple of miles from my home.,2/7/2014,35.7564,-83.9706,2014.0,1.0
1/30/2014 21:00,new maryland (canada),nb,,oval,300,5 minutes,My girlfriend an I returned home from dinner to see 5 vibrant orange/red objects moving alarmingly fast from east to west&#44 with no soun,2/7/2014,45.891,-66.6848,2014.0,1.0
1/30/2014 21:03,lynden,wa,us,other,480,8 minutes,Huge white light blinked out and was a square object with 4 lights and NO sound.,2/7/2014,48.9467,-122.4508,2014.0,1.0
1/30/2014 21:50,charlotte,nc,us,unknown,600,10 minutes after noticed,4 bright orange balls with 3 smaller red balls with one of the bright balls flashing as if igniting.,2/7/2014,35.2269,-80.8433,2014.0,1.0
1/30/2014 22:20,front royal,va,us,sphere,180,3 minutes,Orange looking spheres about 20 of them&#44 moving very slow and disappeared after about 3 minutes. There was no sound.,2/7/2014,38.9181,-78.1947,2014.0,1.0
1/30/2014 22:30,hudson,oh,us,circle,1500,25 minutes,2 Milky White Bright Orbs Dancing in the Sky over Hudson&#44 Ohio.,2/7/2014,41.24,-81.4408,2014.0,1.0
1/30/2014 23:00,gray court,sc,us,other,60,1 minute,Triangle and cigar shaped &quot;stealth&quot; aircraft at night in gray court.,2/7/2014,34.6081,-82.1136,2014.0,1.0
1/30/2014 23:45,greenville,sc,us,triangle,300,4-5 minutes,Triangle of 3 lights seen from I-85 hovering over Mauldin Rd area.,2/7/2014,34.8525,-82.3942,2014.0,1.0
1/31/2014 0:00,reidsville,nc,us,other,30,several hours,Triangular cab with a long body&#44 almost like a &#39tail&#39&#44 many flashing lights.,2/7/2014,36.3547,-79.6647,2014.0,1.0
1/31/2014 3:45,galatia,il,us,unknown,540,7-9 minutes,Very low and very loud hum over my head at 3:45 am..,2/7/2014,37.8406,-88.6092,2014.0,1.0
1/31/2014 18:00,eugene,or,us,changing,900,15 minutes,Southern sky&#44 heavy clouds. First one appeared to be a hangglider&#44 but too high never descended.  A silver-gray Stealth fighter jet sha,2/7/2014,44.0522,-123.0856,2014.0,1.0
1/31/2014 18:08,moncton (canada),nb,ca,fireball,2,2 seconds,Green fireball meteor.,2/7/2014,46.0833,-64.7667,2014.0,1.0
1/31/2014 18:36,salem,or,us,unknown,35,35 seconds,Formation of glowing red objects,2/7/2014,44.9431,-123.0339,2014.0,1.0
1/31/2014 18:40,salem,or,us,sphere,60,1 minutes,Approx. 7 orange orb that looked in formation of the Big Dipper then disappeared and faded away.,2/7/2014,44.9431,-123.0339,2014.0,1.0
1/31/2014 20:00,decatur,ga,us,triangle,300,5 minutes,Triangle of lights&#44 spinning counterclockwise&#44 in sync. hovering. no sound. center lit up.,2/7/2014,33.7747,-84.2964,2014.0,1.0
1/31/2014 20:00,morganton,nc,us,light,600,10 minutes,Lights seen over Freedom High School.,2/7/2014,35.7453,-81.685,2014.0,1.0
1/31/2014 20:30,kaanapali,co,,fireball,120,2 minutes,Orange fireball witnessed by 4 adults moving north at a constant speed between Maui and Lanai.,2/7/2014,30.0883,-97.2845,2014.0,1.0
1/31/2014 20:54,alexandria,va,us,light,2,2 seconds,Galling white light in Alexandria&#44 VA.,2/7/2014,38.8047,-77.0472,2014.0,1.0
1/31/2014 21:00,cummings,ga,,light,3,3 seconds,Bright circular light dropped out of path that planes at Atlanta&#39s airport were lined up for landing.,2/7/2014,30.3503,-83.9672,2014.0,1.0
1/31/2014 21:00,homestead,fl,us,formation,120,2 minutes,Three orange lights in triangular formation seen over South Dade Senior High.,2/7/2014,25.4683,-80.4778,2014.0,1.0
1/31/2014 21:00,rockwood (canada),on,,fireball,600,10 minutes,Triangle of orange lights being followed by another brighter orange light moving strangely.,2/7/2014,43.6189,-80.1442,2014.0,1.0
1/31/2014 21:00,wilmington,de,us,light,2,2 seconds,Green streaking light at low altitude.,2/7/2014,39.7458,-75.5469,2014.0,1.0
1/31/2014 21:10,davie,fl,us,circle,600,10 minutes,Fleet of Ornage UFO&#39s crossing into FLL airport aproach pattern.,2/7/2014,26.0625,-80.2333,2014.0,1.0
1/31/2014 21:30,state college,pa,us,fireball,180,3 minutes,Orange light looked like a small plane on fire moving slowing across the sky&#44 a piece of the fire broke away&#44 the main part continued.,2/7/2014,40.7933,-77.8603,2014.0,1.0
1/31/2014 21:40,sparks,nv,us,light,60,1 minute,Right orange lights appearing to get closer. There was no sound. Then all of a sudden after about a minute the light got smaller then d,2/7/2014,39.535,-119.7517,2014.0,1.0
1/31/2014 21:45,winchester,va,us,triangle,120,a few minutes,We saw 6 lights that formed 2 symmetrical triangles hovering over Winchester or east of Winchester. They were close.,2/7/2014,39.1856,-78.1636,2014.0,1.0
1/31/2014 22:00,anchorage,ak,us,cylinder,900,15 minutes,Bright orange lights&#44 moving slowly up from the ground&#44 hovering and moving away to the SW.,2/7/2014,61.2181,-149.9003,2014.0,1.0
1/31/2014 22:00,conestoga,pa,us,formation,240,4 minutes,Orange lights moving slowly across the sky in formation,2/7/2014,39.9406,-76.3467,2014.0,1.0
1/31/2014 22:00,semaphore (australia),,au,formation,3600,1 hour,my self and my family were at the beach as the night was getting more along i started to do as i have done for yrs star gaze after an h,2/7/2014,-34.8333,138.4833,2014.0,1.0
1/31/2014 22:30,denham springs,la,us,light,4,3-4 seconds,Glowing green light appeared for a few seconds over interstate 12 glided downward and disappeared.,2/7/2014,30.4867,-90.9561,2014.0,1.0
